content_type,index_content,nature,word,index_word
neg,1206,n,速度,1
neg,1206,a,太慢,2
neg,1206,n,小时,3
neg,1206,d,从度,4
neg,1206,v,变到,5
neg,1206,q,度,6
neg,1206,v,洗,7
neg,1206,n,澡,8
neg,1206,d,至少,9
neg,1206,v,加热,10
neg,1206,n,小时,11
neg,1206,v,怀疑,12
neg,1206,n,质量,13
neg,1206,v,好评,14
neg,1206,n,水军,15
neg,1207,v,升温,0
neg,1207,a,较慢,1
neg,1207,n,安装费,2
neg,1207,a,贵,3
neg,1207,n,离谱,4
neg,1207,m,几个,5
neg,1207,n,螺丝,6
neg,1207,m,一米,7
neg,1207,n,管子,8
neg,1207,n,安装费,9
neg,1207,n,坑人,10
neg,1207,q,点,11
neg,1207,n,材料,12
neg,1207,v,买超,13
neg,1207,v,回访,14
neg,1207,v,扯淡,15
neg,1208,a,早,0
neg,1208,m,两天,1
neg,1208,n,回老家,2
neg,1208,v,搬,3
neg,1208,n,新房,4
neg,1208,v,请客,5
neg,1208,n,新装,6
neg,1208,n,热水,7
neg,1208,n,压根,8
neg,1208,d,从度,9
neg,1208,v,烧到,10
neg,1208,v,度用,11
neg,1208,n,时间,12
neg,1208,n,小时,13
neg,1208,n,温度,14
neg,1208,q,度,15
neg,1208,a,连续,16
neg,1208,m,两个,17
neg,1208,v,洗澡,18
neg,1208,n,水温,19
neg,1208,v,降到,20
neg,1208,zg,度,21
neg,1208,v,洗,22
neg,1208,n,热水澡,23
neg,1208,d,反正,24
neg,1208,m,一夜,25
neg,1208,v,没睡,26
neg,1208,v,希望,27
neg,1208,n,能派,28
neg,1208,nr,师傅,29
neg,1209,nr,师傅,0
neg,1209,v,不肯,1
neg,1209,v,装,2
neg,1210,n,烧水,0
neg,1210,a,太慢,1
neg,1210,v,烧,2
neg,1210,n,一缸水,3
neg,1210,m,三四个,4
neg,1210,n,小时,5
neg,1210,d,慢慢,6
neg,1211,v,后悔,0
neg,1211,n,水,1
neg,1211,n,温度,2
neg,1211,v,烧,3
neg,1211,m,两,4
neg,1211,n,小时,5
neg,1211,n,才度,6
neg,1211,v,烧,7
neg,1211,n,小时,8
neg,1211,m,多度,9
neg,1211,m,两个,10
neg,1211,m,第三个,11
neg,1211,v,冲到,12
neg,1211,m,一半,13
neg,1211,n,浑身,14
neg,1211,n,泡沫,15
neg,1211,n,热水,16
neg,1211,n,建议,17
neg,1211,r,这款,18
neg,1211,n,烧水,19
neg,1211,d,太,20
neg,1211,v,漫,21
neg,1211,n,瓦,22
neg,1211,n,功率,23
neg,1211,d,真心,24
neg,1211,v,不行,25
neg,1212,t,今日,0
neg,1212,v,收到,1
neg,1212,n,货,2
neg,1212,m,七八天,3
neg,1212,n,力,4
neg,1212,v,装,5
neg,1212,ns,花钱买,6
neg,1212,mq,零件,7
neg,1212,n,配件,8
neg,1212,r,有点儿,9
neg,1212,d,太,10
neg,1212,j,家电,11
neg,1212,n,厂商,12
neg,1212,l,送货上门,13
neg,1212,v,包装,14
neg,1214,mq,这帮,0
neg,1214,n,朋友,1
neg,1214,n,售后,2
neg,1214,v,安装,3
neg,1214,d,太,4
neg,1214,v,失望,5
neg,1214,t,明明,6
neg,1214,v,备,7
neg,1214,m,两条,8
neg,1214,n,进水管,9
neg,1214,v,不用,10
neg,1214,n,售后,11
neg,1214,nr,师傅,12
neg,1214,d,非的,13
neg,1214,n,年轻人,14
neg,1214,r,在家,15
neg,1214,n,老人家,16
neg,1214,i,强烈推荐,17
neg,1214,m,两条,18
neg,1214,n,进水管,19
neg,1214,m,两条,20
neg,1214,n,才块,21
neg,1214,i,名副其实,22
neg,1214,v,超,23
neg,1214,n,坑,24
neg,1214,v,搞,25
neg,1214,a,难,26
neg,1214,v,做,27
neg,1214,t,本来,28
neg,1214,n,实体店,29
neg,1214,n,店,30
neg,1214,n,产品,31
neg,1214,v,推给,32
neg,1214,v,希望,33
neg,1214,b,在线,34
neg,1214,v,满意,35
neg,1214,v,答复,36
neg,1215,v,装,0
neg,1215,v,试,1
neg,1215,n,热水,2
neg,1215,m,一会儿,3
neg,1215,v,烫,4
neg,1215,v,要死,5
neg,1215,m,一会儿,6
neg,1215,i,源源不断,7
neg,1215,n,凉水,8
neg,1215,n,感觉,9
neg,1215,l,受不了,10
neg,1215,n,建议,11
neg,1215,v,购买,12
neg,1215,m,款,13
neg,1216,nr,师傅,0
neg,1216,nz,完全安装,1
neg,1216,l,打电话,2
neg,1216,v,不接,3
neg,1216,n,事实,4
neg,1216,v,求,5
neg,1216,a,差,6
neg,1216,n,评,7
neg,1217,v,装,0
neg,1217,n,县城,1
neg,1217,v,拉,2
neg,1217,n,货,3
neg,1217,n,回老家,4
neg,1217,v,成交,5
neg,1217,v,到货,6
neg,1217,q,天,7
neg,1217,a,差,8
neg,1217,n,评,9
neg,1218,n,烧水,0
neg,1218,n,速度,1
neg,1218,v,超慢,2
neg,1218,n,一家人,3
neg,1218,v,回来,4
neg,1218,v,洗澡,5
neg,1218,m,很久,6
neg,1218,v,值得,7
neg,1220,v,满意,0
neg,1220,n,发票,1
neg,1220,n,售后,2
neg,1220,n,客服,3
neg,1220,v,回复,4
neg,1220,l,绝不会,5
neg,1220,d,再来,6
neg,1220,m,第二次,7
neg,1221,s,网上,0
neg,1221,v,注明,1
neg,1221,m,日,2
neg,1221,v,送货,3
neg,1221,m,日,4
neg,1221,n,影子,5
neg,1221,s,网上,6
neg,1221,v,写,7
neg,1221,t,明日,8
neg,1221,v,配送,9
neg,1221,v,完毕,10
neg,1221,m,日,11
neg,1221,n,影子,12
neg,1221,m,两个,13
neg,1221,n,电话,14
neg,1221,v,没人接,15
neg,1221,vn,服务,16
neg,1221,a,差,17
neg,1222,n,水管,0
neg,1222,v,放水,1
neg,1222,v,开关,2
neg,1222,d,真,3
neg,1222,n,烂,4
neg,1222,d,真,5
neg,1223,l,止回阀,0
neg,1223,l,不起作用,1
neg,1223,n,能效,2
neg,1223,n,标识,3
neg,1223,v,怀疑,4
neg,1223,n,假货,5
neg,1223,n,实体店,6
neg,1224,ns,东西,0
neg,1224,l,好不好,1
neg,1224,v,安装,2
neg,1224,v,送,3
neg,1224,v,快递,4
neg,1224,a,差,5
neg,1224,d,极致,6
neg,1224,v,没见,7
neg,1224,l,自大狂,8
neg,1224,d,妄,9
neg,1224,v,快递,10
neg,1224,n,哥,11
neg,1224,l,大清早,12
neg,1224,l,打电话,13
neg,1224,v,接到,14
neg,1224,m,几秒,15
neg,1224,v,回,16
neg,1224,n,电话,17
neg,1224,i,劈头盖脸,18
neg,1224,v,骂,19
neg,1224,m,一顿,20
neg,1224,n,质问,21
neg,1224,ns,东西,22
neg,1224,v,扒拉,23
neg,1224,v,扒拉,24
neg,1224,v,骂,25
neg,1224,m,一堆,26
neg,1224,d,太,27
neg,1224,n,素质,28
neg,1224,d,太,29
neg,1224,l,没教养,30
neg,1224,m,第一次,31
neg,1224,ns,东西,32
neg,1225,v,害,0
neg,1225,v,安装,1
neg,1225,m,半天,2
neg,1225,a,差,3
neg,1225,n,评,4
neg,1226,t,昨天,0
neg,1226,n,降价,1
neg,1226,n,垃圾,2
neg,1227,v,加热,0
neg,1227,n,速度,1
neg,1227,n,贼,2
neg,1227,m,几把,3
neg,1227,a,慢,4
neg,1228,d,真,0
neg,1228,v,想,1
neg,1228,n,冷水,2
neg,1228,v,想,3
neg,1228,v,洗,4
neg,1228,n,热水澡,5
neg,1229,n,玩意,0
neg,1229,v,安装,1
neg,1229,n,人员,2
neg,1229,v,实在,3
neg,1229,l,不敢恭维,4
neg,1229,n,出租房,5
neg,1229,n,旧机,6
neg,1229,v,拆除,7
neg,1229,n,旧管,8
neg,1229,i,接口处,9
neg,1229,b,胶粘,10
neg,1229,v,安装,11
neg,1229,n,人员,12
neg,1229,c,只接,13
neg,1229,v,剪断,14
neg,1229,v,烫下,15
neg,1229,v,接到,16
neg,1229,n,旧管,17
neg,1229,v,粘,18
neg,1229,v,搞,19
neg,1229,v,跑,20
neg,1229,q,口,21
neg,1229,v,安装,22
neg,1229,n,试机,23
neg,1229,v,不试,24
neg,1229,n,插头,25
neg,1229,v,要换,26
neg,1229,v,插,27
neg,1229,r,这款,28
neg,1229,t,明明,29
neg,1229,n,插头,30
neg,1229,v,没看,31
neg,1229,v,说出,32
neg,1229,n,转接头,33
neg,1229,l,就行了,34
neg,1229,v,走,35
neg,1229,t,昨晚,36
neg,1229,v,试,37
neg,1229,n,玩意,38
neg,1229,v,加热,39
neg,1229,n,温度,40
neg,1229,q,度,41
neg,1230,l,售后服务,0
neg,1230,n,极差,1
neg,1230,n,乱收费,2
neg,1230,v,装完,3
neg,1231,n,客服,0
neg,1231,zg,行,1
neg,1231,n,售后,2
neg,1231,d,太,3
neg,1231,a,差,4
neg,1231,v,装完,5
neg,1231,n,阀门,6
neg,1231,n,漏水,7
neg,1231,v,挺费,8
neg,1231,n,事儿,9
neg,1231,v,退换,10
neg,1231,v,就让,11
neg,1231,v,维修,12
neg,1231,v,连看,13
neg,1231,v,没看,14
neg,1231,n,电话,15
neg,1231,n,态度,16
neg,1231,d,不好,17
neg,1231,l,真服了,18
neg,1231,v,懂,19
neg,1231,n,态度,20
neg,1231,m,点,21
neg,1231,n,解决问题,22
neg,1231,v,维修,23
neg,1231,n,电话,24
neg,1231,v,没接,25
neg,1231,v,申请,26
neg,1231,v,退货,27
neg,1231,v,申请,28
neg,1231,vn,自动,29
neg,1231,v,取消,30
neg,1231,n,系统,31
neg,1231,v,认,32
neg,1231,t,下次,33
neg,1232,v,安装,0
neg,1232,v,收,1
neg,1232,v,打劫,2
neg,1232,v,出门,3
neg,1232,n,父亲,4
neg,1232,v,预约,5
neg,1232,v,安装,6
neg,1232,n,收费,7
neg,1232,i,人无语,8
neg,1232,v,抢钱,9
neg,1233,v,回来,0
neg,1233,v,装上去,1
neg,1233,n,遥控器,2
neg,1233,n,情况,3
neg,1234,m,几天,0
neg,1234,n,降价,1
neg,1234,v,不靠,2
neg,1234,v,谱,3
neg,1236,vn,服务,0
neg,1236,n,太度,1
neg,1236,i,不敢相信,2
neg,1236,d,特别,3
neg,1236,n,牛,4
neg,1236,v,安装,5
neg,1236,n,人员,6
neg,1236,t,明明,7
neg,1236,v,装,8
neg,1236,v,歪,9
neg,1236,d,非,10
neg,1236,v,歪,11
neg,1236,n,姐,12
neg,1236,n,眼神,13
neg,1236,d,不好,14
neg,1236,v,想法,15
neg,1236,v,装,16
neg,1236,n,省事,17
neg,1236,v,装,18
neg,1236,v,抱怨,19
neg,1236,v,抱怨,20
neg,1236,d,再也,21
neg,1236,n,购物,22
neg,1237,l,送货员,0
neg,1237,ns,台风,1
neg,1237,n,暴雨,2
neg,1237,l,送过来,3
neg,1237,v,安装,4
neg,1237,v,无语,5
neg,1238,v,上买,0
neg,1238,ns,东西,1
neg,1238,d,慢慢,2
neg,1238,v,转,3
neg,1239,v,安装,0
neg,1239,nr,师傅,1
neg,1239,l,不负责任,2
neg,1239,v,打孔,3
neg,1239,n,墙砖,4
neg,1239,v,打碎,5
neg,1239,v,无语,6
neg,1240,a,差,0
neg,1240,n,评,1
neg,1240,a,差,2
neg,1240,n,评,3
neg,1240,n,品牌,4
neg,1240,m,一点,5
neg,1240,n,信用,6
neg,1240,n,货,7
neg,1240,n,开箱,8
neg,1240,v,安装,9
neg,1240,nr,师傅,10
neg,1240,v,来开,11
neg,1240,n,箱子,12
neg,1240,v,安装,13
neg,1240,v,发现,14
neg,1240,v,磕碰,15
neg,1240,zg,掉,16
neg,1240,n,油漆,17
neg,1240,v,卖加,18
neg,1240,d,同意,19
neg,1240,v,退款,20
neg,1240,m,二十,21
neg,1240,m,几天,22
neg,1240,v,不退,23
neg,1240,tg,夜,24
neg,1240,v,回复,25
neg,1240,t,夜,26
neg,1240,v,不理,27
neg,1240,n,售后,28
neg,1241,i,不顺心,0
neg,1241,n,网购,1
neg,1241,v,安装,2
neg,1241,nr,师傅,3
neg,1241,n,乱收费,4
neg,1241,v,来退,5
neg,1241,l,打电话,6
neg,1241,v,投诉,7
neg,1242,n,机器,0
neg,1242,a,不错,1
neg,1242,n,品牌,2
neg,1242,v,值得,3
neg,1242,n,信赖,4
neg,1242,v,安装,5
neg,1242,a,差,6
neg,1242,n,评,7
neg,1242,nr,满屋子,8
neg,1242,v,找遍,9
neg,1242,v,说装,10
neg,1242,n,墙,11
neg,1242,a,太薄,12
neg,1242,n,装,13
neg,1242,v,找,14
neg,1242,n,师父,15
neg,1242,b,半小时,16
neg,1242,v,装完,17
neg,1242,ng,语,18
neg,1243,n,安装费,0
neg,1243,d,最少,1
neg,1243,n,态度,2
neg,1243,n,极差,3
neg,1243,d,果断,4
neg,1243,v,退货,5
neg,1244,n,物流,0
neg,1244,d,很快,1
neg,1244,v,快递,2
neg,1244,v,送到,3
neg,1244,s,乡下,4
neg,1244,s,楼上,5
neg,1244,v,可气,6
neg,1244,v,安装,7
neg,1244,m,很丑,8
neg,1244,m,第一次,9
neg,1244,v,装,10
neg,1244,v,进不去,11
neg,1244,n,水,12
neg,1244,v,安装,13
neg,1244,n,增压泵,14
neg,1244,d,同意,15
neg,1244,m,第二天,16
neg,1244,v,安,17
neg,1244,n,增压泵,18
neg,1244,v,装好,19
neg,1244,v,走,20
neg,1244,v,上班,21
neg,1244,n,妈,22
neg,1244,m,七十多岁,23
neg,1244,v,懂,24
neg,1244,t,晚上,25
neg,1244,n,妈,26
neg,1244,l,打电话,27
neg,1244,v,出水,28
neg,1244,v,不信,29
neg,1244,m,第二天,30
neg,1244,v,下班,31
neg,1244,v,跑,32
neg,1244,n,回家,33
neg,1244,v,出水,34
neg,1244,l,打电话,35
neg,1244,n,问,36
neg,1244,v,安装,37
neg,1244,nr,师傅,38
neg,1244,v,只能,39
neg,1244,v,摆设,40
neg,1244,v,安装,41
neg,1244,n,材料费,42
neg,1244,v,花,43
neg,1244,m,五百多,44
neg,1244,v,找,45
neg,1244,u,来地,46
neg,1244,l,混合阀,47
neg,1244,nz,重新安装,48
neg,1244,v,无语,49
neg,1244,n,增压泵,50
neg,1244,m,三百,51
neg,1244,m,一十五,52
neg,1244,l,混合阀,53
neg,1244,m,一百三十,54
neg,1244,v,没用,55
neg,1244,v,镇上,56
neg,1244,m,六十多,57
neg,1244,n,材料费,58
neg,1244,m,一百,59
neg,1244,v,估计,60
neg,1244,v,没用,61
neg,1244,l,混合阀,62
neg,1244,v,安装,63
neg,1244,v,出水,64
neg,1244,m,四片,65
neg,1244,v,安装,66
neg,1244,n,科学,67
neg,1244,m,两根,68
neg,1244,n,管子,69
neg,1244,v,只用,70
neg,1244,m,一根,71
neg,1244,f,中,72
neg,1244,b,间接,73
neg,1244,v,接头,74
neg,1244,n,外行,75
neg,1244,v,安,76
neg,1244,z,弯弯的,77
neg,1244,v,安,78
neg,1244,r,在家,79
neg,1244,n,妈,80
neg,1244,v,安,81
neg,1244,v,好看,82
neg,1244,v,安装,83
neg,1244,v,说能,84
neg,1244,l,就行了,85
neg,1244,v,好看,86
neg,1244,n,干嘛,87
neg,1244,v,找,88
neg,1244,a,简单,89
neg,1244,v,拆装,90
neg,1244,v,了下,91
neg,1244,l,混合阀,92
neg,1244,n,增压泵,93
neg,1244,m,一百块,94
neg,1244,v,收,95
neg,1244,m,三百多,96
neg,1244,n,商标名,97
neg,1244,v,看不清,98
neg,1245,v,包装,0
neg,1245,v,打开,1
neg,1245,t,明天,2
neg,1245,nr,师傅,3
neg,1245,v,安装,4
neg,1245,v,送货,5
neg,1245,nr,师傅,6
neg,1245,n,态度,7
neg,1245,zg,够,8
neg,1245,n,差劲,9
neg,1245,d,一个劲,10
neg,1245,n,催,11
neg,1245,l,一大早,12
neg,1245,a,着急,13
neg,1245,v,送别,14
neg,1245,m,家,15
neg,1245,n,货,16
neg,1245,n,电话,17
neg,1245,v,出门,18
neg,1245,v,接,19
neg,1245,v,送货,20
neg,1245,nr,师傅,21
neg,1245,n,态度,22
neg,1245,a,挺好,23
neg,1245,m,一通,24
neg,1245,v,抱怨,25
neg,1246,v,安装,0
neg,1246,n,封顶,1
neg,1246,v,装,2
neg,1246,n,块钱,3
neg,1246,n,坑人,4
neg,1247,n,所有人,0
neg,1247,nrt,沙比,1
neg,1247,n,负责人,2
neg,1247,ns,东西,3
neg,1247,n,质量,4
neg,1247,v,得不到,5
neg,1247,v,保证,6
neg,1247,n,售后,7
neg,1247,v,保证,8
neg,1247,v,后悔,9
neg,1247,d,特别,10
neg,1247,n,客服,11
neg,1247,a,全,12
neg,1247,v,死,13
neg,1247,m,一群,14
neg,1247,n,猪,15
neg,1247,j,尼,16
neg,1247,v,骂,17
neg,1247,n,老子,18
neg,1247,ns,东西,19
neg,1247,n,老子,20
neg,1247,a,糟心,21
neg,1247,m,一个月,22
neg,1247,ns,东西,23
neg,1247,m,半个,24
neg,1247,m,月,25
neg,1247,n,发货,26
neg,1247,v,解决不了,27
neg,1247,n,库房,28
neg,1247,v,推,29
neg,1247,n,客服,30
neg,1247,n,客服,31
neg,1247,v,推,32
neg,1247,t,明天,33
neg,1247,t,明天,34
neg,1247,v,推,35
neg,1247,t,后天,36
neg,1247,v,活着,37
neg,1247,n,脑子里,38
neg,1247,v,装,39
neg,1247,n,屎,40
neg,1247,n,老子,41
neg,1247,n,网,42
neg,1247,ns,东西,43
neg,1247,vn,服务,44
neg,1247,n,老子,45
neg,1247,ns,东西,46
neg,1247,n,老子,47
neg,1247,v,找,48
neg,1247,l,一肚子气,49
neg,1247,n,老子,50
neg,1247,l,承担责任,51
neg,1247,n,客服,52
neg,1247,a,全,53
neg,1247,nrt,沙比,54
neg,1247,v,死,55
neg,1247,a,全,56
neg,1247,n,猪脑子,57
neg,1247,n,爸妈,58
neg,1247,v,拿来,59
neg,1247,v,发誓,60
neg,1247,n,解决问题,61
neg,1247,v,死,62
neg,1247,n,全家,63
neg,1248,v,购买,0
neg,1248,m,四天,1
neg,1248,ns,上门,2
neg,1248,v,安装,3
neg,1248,v,来电,4
neg,1248,a,着急,5
neg,1248,an,麻烦,6
neg,1248,nr,谢谢,7
neg,1249,n,安装工,0
neg,1249,n,管件,1
neg,1249,v,不行,2
neg,1249,v,得用,3
neg,1249,n,老化,4
neg,1250,v,告诉,0
neg,1250,v,负责,1
neg,1250,v,安装,2
neg,1250,n,客服,3
neg,1250,n,电话,4
neg,1250,m,几十次,5
neg,1250,l,没人管,6
neg,1250,v,投诉,7
neg,1250,v,没人,8
neg,1250,v,回,9
neg,1250,v,理解,10
neg,1250,v,还好,11
neg,1250,n,工程师,12
neg,1250,r,这一,13
neg,1250,n,星,14
neg,1250,n,售后,15
neg,1251,d,太,0
neg,1251,n,坑人,1
neg,1251,l,买回来,2
neg,1251,a,新,3
neg,1251,n,遥控器,4
neg,1251,v,补发,5
neg,1251,n,售后,6
neg,1251,n,原因,7
neg,1251,n,售后,8
neg,1251,v,显示,9
neg,1251,ng,板,10
neg,1251,v,要来,11
neg,1251,v,修,12
neg,1251,v,买来,13
neg,1251,n,新机,14
neg,1251,n,质量,15
neg,1251,vn,设置,16
neg,1251,v,加热,17
neg,1251,d,到度,18
neg,1251,v,烧,19
neg,1251,v,不到,20
neg,1251,v,隔,21
neg,1251,m,一夜,22
neg,1251,l,没人用,23
neg,1251,n,情况,24
neg,1251,zg,度,25
neg,1251,n,问,26
neg,1251,n,客服,27
neg,1251,n,人工,28
neg,1251,n,客服,29
neg,1251,v,回答,30
neg,1251,v,可快,31
neg,1251,n,问,32
neg,1251,n,人工,33
neg,1251,n,客服,34
neg,1251,v,回答,35
neg,1251,n,产品,36
neg,1251,v,失败,37
neg,1251,n,网购,38
neg,1251,m,年,39
neg,1251,v,没给,40
neg,1251,a,差,41
neg,1251,n,评,42
neg,1251,m,第一次,43
neg,1251,d,最少,44
neg,1251,m,一颗,45
neg,1251,n,星,46
neg,1251,m,一颗,47
neg,1251,n,星,48
neg,1251,v,不想,49
neg,1251,ns,东西,50
neg,1251,v,好评,51
neg,1251,n,真气,52
neg,1252,r,这一,0
neg,1252,n,星,1
neg,1252,v,快递,2
neg,1252,v,快递,3
neg,1252,d,太,4
neg,1252,n,鸡,5
neg,1252,v,快递,6
neg,1252,m,第二天,7
neg,1252,n,县城,8
neg,1252,m,第二天,9
neg,1252,t,下午,10
neg,1252,v,送,11
neg,1252,v,安装,12
neg,1252,nr,师傅,13
neg,1252,n,用心,14
neg,1252,n,收费,15
neg,1252,v,透明,16
neg,1252,v,感谢,17
neg,1253,v,还好,0
neg,1253,n,遥控器,1
neg,1253,n,电池,2
neg,1253,v,安装,3
neg,1253,n,鸡肋,4
neg,1253,ns,东西,5
neg,1253,m,一点,6
neg,1253,n,电池,7
neg,1253,v,弄,8
neg,1253,m,半天,9
neg,1253,n,电池,10
neg,1253,v,弄,11
neg,1254,t,明明,0
neg,1254,n,客服,1
neg,1254,v,沟通,2
neg,1254,v,备注,3
neg,1254,m,十二点,4
neg,1254,f,前,5
neg,1254,v,送达,6
neg,1254,v,拖到,7
neg,1254,q,点,8
neg,1254,v,到货,9
neg,1254,n,货在车,10
neg,1254,v,预约,11
neg,1254,v,安装,12
neg,1254,nr,师傅,13
neg,1254,m,点,14
neg,1254,v,安装,15
neg,1254,n,货,16
neg,1256,v,加热,0
neg,1256,a,太慢,1
neg,1256,v,打开,2
neg,1256,v,烧,3
neg,1256,n,小时,4
neg,1256,v,烧到,5
neg,1256,v,说好,6
neg,1256,n,材料,7
neg,1256,v,安装,8
neg,1256,v,安装,9
neg,1256,n,师父,10
neg,1256,n,材料,11
neg,1256,n,安装费,12
neg,1256,n,售后,13
neg,1256,l,打电话,14
neg,1256,v,拧上,15
neg,1256,v,拧,16
neg,1256,a,坏,17
neg,1256,v,算,18
neg,1256,v,拧,19
neg,1256,n,客服,20
neg,1256,l,打电话,21
neg,1256,n,问问,22
neg,1256,n,客服,23
neg,1256,v,安装,24
neg,1256,nr,师傅,25
neg,1256,v,提供,26
neg,1256,n,材料,27
neg,1256,n,漏水,28
neg,1256,v,提供,29
neg,1256,n,材料,30
neg,1256,n,角阀,31
neg,1256,v,缠,32
neg,1256,v,防水,33
neg,1256,n,胶带,34
neg,1256,d,真,35
neg,1256,n,漏水,36
neg,1256,n,材料,37
neg,1256,n,公司,38
neg,1256,n,钱,39
neg,1256,v,提供,40
neg,1256,n,材料,41
neg,1256,i,糊弄人,42
neg,1256,v,下回,43
neg,1256,d,真,44
neg,1256,ns,东西,45
neg,1256,vn,服务,46
neg,1256,d,太,47
neg,1256,a,差,48
neg,1257,a,差,0
neg,1257,n,评,1
neg,1257,n,价格,2
neg,1257,m,第一天,3
neg,1257,m,八百多,4
neg,1257,m,九百多,5
neg,1257,v,买完,6
neg,1257,m,八百多,7
neg,1257,n,客服,8
neg,1257,vn,咨询,9
neg,1257,v,回答,10
neg,1257,nr,顾客,11
neg,1257,l,含糊不清,12
neg,1258,n,物流,0
neg,1258,v,安装,1
neg,1258,a,不错,2
neg,1258,v,安装,3
neg,1258,n,费用,4
neg,1258,nr,太贵,5
neg,1258,v,说好,6
neg,1258,n,封顶,7
neg,1258,v,花,8
neg,1258,v,实在,9
neg,1258,n,气愤,10
neg,1258,vn,欺诈,11
neg,1258,n,消费者,12
neg,1258,n,现象,13
neg,1258,v,请,14
neg,1258,v,购买,15
neg,1258,v,问好,16
neg,1258,v,安装,17
neg,1258,v,投诉,18
neg,1258,v,相关,19
neg,1259,d,特别,0
neg,1259,v,洗澡,1
neg,1259,d,快点,2
neg,1259,v,洗,3
neg,1259,n,热水,4
neg,1259,v,推荐,5
neg,1259,v,购买,6
neg,1260,v,花,0
neg,1260,m,多元,1
neg,1260,n,专业,2
neg,1260,nr,师傅,3
neg,1260,v,安装,4
neg,1260,m,两台,5
neg,1260,t,当天,6
neg,1260,n,时间,7
neg,1260,vn,监督,8
neg,1260,v,安装,9
neg,1260,v,安装,10
neg,1260,n,工艺,11
neg,1260,nr,师傅,12
neg,1260,n,重装,13
neg,1260,v,请问,14
neg,1260,v,卖,15
neg,1260,v,请问,16
neg,1260,c,只管,17
neg,1260,v,收,18
neg,1260,n,材料费,19
neg,1260,v,安装,20
neg,1260,vn,免费,21
neg,1260,v,瞎搞,22
neg,1260,v,请问,23
neg,1260,v,安装,24
neg,1260,vn,监督,25
neg,1260,a,差,26
neg,1260,v,安装,27
neg,1260,n,工艺,28
neg,1260,l,好意思,29
neg,1260,v,收取,30
neg,1260,a,贵,31
neg,1260,n,材料费,32
neg,1260,m,一群,33
neg,1260,i,乌合之众,34
neg,1261,v,送来,0
neg,1261,m,几天,1
neg,1261,v,装,2
neg,1261,n,电话,3
neg,1262,v,配送,0
neg,1262,d,很快,1
neg,1262,v,包装,2
neg,1262,a,完好,3
neg,1262,q,天,4
neg,1262,v,安装,5
neg,1262,n,事,6
neg,1262,n,情况,7
neg,1262,v,好评,8
neg,1262,n,售后,9
neg,1262,v,投诉,10
neg,1263,a,差,0
neg,1263,n,评,1
neg,1263,a,糟糕,2
neg,1263,m,第一,3
neg,1263,v,发来,4
neg,1263,n,划痕,5
neg,1263,r,有块,6
neg,1263,z,漆,7
neg,1263,v,返回,8
neg,1263,m,第二次,9
neg,1263,v,发来,10
neg,1263,n,厂家,11
neg,1263,v,有没有,12
neg,1263,vn,检查,13
neg,1263,d,太,14
neg,1263,nr,马虎,15
neg,1263,m,两次,16
neg,1263,v,发来,17
neg,1263,n,图片,18
neg,1263,n,建议,19
neg,1263,s,网上,20
neg,1263,l,说不,21
neg,1263,vn,影响,22
neg,1263,i,完好无损,23
neg,1264,m,两个,0
neg,1264,m,月,1
neg,1264,n,降价,2
neg,1264,m,一百,3
neg,1264,n,伤心,4
neg,1265,v,安装,0
neg,1265,nr,师傅,1
neg,1265,d,乱,2
neg,1265,n,要价,3
neg,1265,l,说不,4
neg,1265,v,超过,5
neg,1265,v,安装,6
neg,1265,i,真不知道,7
neg,1265,vn,管理,8
neg,1265,a,最差,9
neg,1265,n,购物,10
neg,1267,n,商品质量,0
neg,1267,a,差,1
neg,1267,a,差,2
neg,1267,n,价保,3
neg,1267,v,不行,4
neg,1267,n,客服,5
neg,1267,n,服务态度,6
neg,1267,d,不好,7
neg,1267,n,能力,8
neg,1267,a,差,9
neg,1267,n,问,10
neg,1267,m,点,11
neg,1267,v,换,12
neg,1267,m,好几个,13
neg,1267,n,客服,14
neg,1267,n,事,15
neg,1267,v,忘记,16
neg,1267,v,撩,17
neg,1267,m,一遍,18
neg,1267,n,妹,19
neg,1267,nr,宿迁,20
neg,1267,n,客服,21
neg,1267,n,专员,22
neg,1267,vn,服务,23
neg,1267,a,差,24
neg,1267,m,一顿,25
neg,1267,n,气,26
neg,1267,n,电,27
neg,1267,v,送货,28
neg,1267,nr,师傅,29
neg,1267,m,一点,30
neg,1267,d,真的,31
neg,1267,a,早,32
neg,1267,v,跨,33
neg,1267,l,没意思,34
neg,1268,v,投诉,0
neg,1268,v,安装,1
neg,1268,n,人员,2
neg,1268,v,安装,3
neg,1268,n,时,4
neg,1268,r,在家,5
neg,1268,v,安装,6
neg,1268,q,家,7
neg,1268,v,发现,8
neg,1268,v,安装,9
neg,1268,v,完离,10
neg,1268,n,插座,11
neg,1268,a,差,12
neg,1268,m,几厘米,13
neg,1268,v,只能,14
neg,1268,ns,新安,15
neg,1268,n,插座,16
neg,1268,v,脱,17
neg,1268,n,裤子,18
neg,1268,v,放屁,19
neg,1268,l,多此一举,20
neg,1268,d,事先,21
neg,1268,a,差,22
neg,1268,n,评,23
neg,1269,m,几百块,0
neg,1269,n,安装费,1
neg,1269,m,两根,2
neg,1269,n,管子,3
neg,1269,q,厘米,4
neg,1269,m,两个,5
neg,1269,n,阀门,6
neg,1269,v,抢钱,7
neg,1269,n,搭架子,8
