content_type,index_content,nature,word,index_word
neg,1256,d,太,47
neg,1256,a,差,48
neg,1260,v,花,0
neg,1260,m,多元,1
neg,1260,n,专业,2
neg,1260,nr,师傅,3
neg,1260,v,安装,4
neg,1260,m,两台,5
neg,1260,t,当天,6
neg,1260,n,时间,7
neg,1260,vn,监督,8
neg,1260,v,安装,9
neg,1260,v,安装,10
neg,1260,n,工艺,11
neg,1260,nr,师傅,12
neg,1260,n,重装,13
neg,1260,v,请问,14
neg,1260,v,卖,15
neg,1260,v,请问,16
neg,1260,c,只管,17
neg,1260,v,收,18
neg,1260,n,材料费,19
neg,1260,v,安装,20
neg,1260,vn,免费,21
neg,1260,v,瞎搞,22
neg,1260,v,请问,23
neg,1260,v,安装,24
neg,1260,vn,监督,25
neg,1260,a,差,26
neg,1260,v,安装,27
neg,1260,n,工艺,28
neg,1260,l,好意思,29
neg,1260,v,收取,30
neg,1260,a,贵,31
neg,1260,n,材料费,32
neg,1260,m,一群,33
neg,1260,i,乌合之众,34
neg,1267,n,商品质量,0
neg,1267,a,差,1
neg,1267,a,差,2
neg,1267,n,价保,3
neg,1267,v,不行,4
neg,1267,n,客服,5
neg,1267,n,服务态度,6
neg,1267,d,不好,7
neg,1267,n,能力,8
neg,1267,a,差,9
neg,1267,n,问,10
neg,1267,m,点,11
neg,1267,v,换,12
neg,1267,m,好几个,13
neg,1267,n,客服,14
neg,1267,n,事,15
neg,1267,v,忘记,16
neg,1267,v,撩,17
neg,1267,m,一遍,18
neg,1267,n,妹,19
neg,1267,nr,宿迁,20
neg,1267,n,客服,21
neg,1267,n,专员,22
neg,1267,vn,服务,23
neg,1267,a,差,24
neg,1267,m,一顿,25
neg,1267,n,气,26
neg,1267,n,电,27
neg,1267,v,送货,28
neg,1267,nr,师傅,29
neg,1267,m,一点,30
neg,1267,d,真的,31
neg,1267,a,早,32
neg,1267,v,跨,33
neg,1267,l,没意思,34
neg,1270,v,问,0
neg,1270,vn,免费,1
neg,1270,n,装,2
neg,1270,v,安装,3
neg,1270,nr,师傅,4
neg,1270,u,的的,5
neg,1270,n,装,6
neg,1270,n,费用,7
neg,1270,vn,免费,8
neg,1270,v,安装,9
neg,1270,n,遥控器,10
neg,1270,v,只能,11
neg,1270,v,加,12
neg,1270,v,减,13
neg,1270,n,总体,14
neg,1270,n,评价,15
neg,1270,ns,东西,16
neg,1270,vn,服务,17
neg,1270,d,不好,18
neg,1271,nz,天通,0
neg,1271,ng,苑,1
neg,1271,v,安装,2
neg,1271,n,人员,3
neg,1271,n,水平,4
neg,1271,d,太,5
neg,1271,a,差,6
neg,1271,v,接头,7
neg,1271,v,结完,8
neg,1271,n,漏水,9
neg,1271,v,找,10
neg,1271,n,理由,11
neg,1271,v,推脱,12
neg,1271,zg,丢,13
neg,1271,ns,商城,14
neg,1271,n,脸,15
neg,1271,n,收费,16
neg,1271,n,标准,17
neg,1271,a,高,18
neg,1271,v,花,19
neg,1271,n,钱,20
neg,1271,v,装好,21
neg,1271,q,点,22
neg,1271,n,废话,23
neg,1271,n,素质,24
neg,1273,l,买回来,0
neg,1273,v,放,1
neg,1273,v,安装,2
neg,1273,nr,老公,3
neg,1273,n,质量,4
neg,1273,a,最气,5
neg,1273,v,快递,6
neg,1273,q,员,7
neg,1273,n,态度,8
neg,1273,d,太,9
neg,1273,d,不好,10
neg,1273,v,吵起来,11
neg,1273,v,送到,12
neg,1273,s,家门口,13
neg,1273,v,帮,14
neg,1273,v,进,15
neg,1273,s,家里,16
neg,1273,v,怀着,17
neg,1273,j,孕,18
neg,1273,v,看不出来,19
neg,1273,nr,老公,20
neg,1273,s,家里,21
neg,1273,v,退货,22
neg,1273,v,没见,23
neg,1273,v,快递,24
neg,1273,zg,员,25
neg,1273,nr,老公,26
neg,1273,l,打电话,27
neg,1273,d,真的,28
neg,1273,n,生气,29
neg,1273,nr,老公,30
neg,1273,l,打电话,31
neg,1275,n,物流,0
neg,1275,n,产品,1
neg,1275,v,没用,2
neg,1275,n,售后,3
neg,1275,n,极差,4
neg,1275,v,安装,5
neg,1275,nr,师傅,6
neg,1275,m,首次,7
neg,1275,ns,上门,8
neg,1275,v,安装,9
neg,1275,n,时,10
neg,1275,v,告知,11
neg,1275,v,自备,12
neg,1275,n,管材,13
neg,1275,vn,免费,14
neg,1275,v,安装,15
neg,1275,v,挂,16
neg,1275,s,墙上,17
neg,1275,v,走,18
neg,1275,v,投诉,19
neg,1275,n,售后,20
neg,1275,l,打电话,21
neg,1275,v,告知,22
neg,1275,m,二次,23
neg,1275,ns,上门,24
neg,1275,n,收费,25
neg,1277,n,机器,0
neg,1277,a,不错,1
neg,1277,v,派,2
neg,1277,nt,安装公司,3
neg,1277,d,太,4
neg,1277,n,支架,5
neg,1277,nr,宝宝,6
neg,1277,v,派来,7
neg,1277,n,公司,8
neg,1277,n,钢铁,9
neg,1277,n,涨价,10
neg,1277,n,坑,11
neg,1277,n,客户,12
neg,1279,a,差,0
neg,1279,n,评,1
neg,1279,nz,大大的,2
neg,1279,a,差,3
neg,1279,n,评,4
neg,1279,a,新,5
neg,1279,v,安装,6
neg,1279,v,发现,7
neg,1279,j,防电,8
neg,1279,n,墙,9
neg,1279,n,漏水,10
neg,1279,v,安装,11
neg,1279,nr,师傅,12
neg,1279,v,拆开,13
neg,1279,n,出厂,14
neg,1279,f,前,15
neg,1279,v,组装,16
neg,1279,v,卖,17
neg,1279,v,安装,18
neg,1279,v,发现,19
neg,1279,n,过程,20
neg,1279,f,中,21
neg,1279,n,事故,22
neg,1279,v,哭,23
neg,1280,v,售,0
neg,1280,vn,服务,1
neg,1280,d,不好,2
neg,1280,m,第一次,3
neg,1280,v,退货,4
neg,1282,n,烧水,0
neg,1282,n,时间,1
neg,1282,a,太慢,2
neg,1282,a,慢,3
neg,1282,n,朋友,4
neg,1286,v,看着,0
neg,1286,zg,行,1
neg,1286,v,没用,2
neg,1286,n,售后,3
neg,1286,n,漏水,4
neg,1286,l,没人管,5
neg,1288,v,加热,0
neg,1288,a,太慢,1
neg,1288,v,想,2
neg,1288,n,保温,3
neg,1288,v,做,4
neg,1288,v,不到,5
neg,1288,n,保温,6
neg,1288,n,效果,7
neg,1288,d,不好,8
neg,1288,n,表面,9
neg,1288,a,热,10
neg,1293,n,售后,0
neg,1293,m,一点,1
neg,1293,d,不好,2
neg,1293,ns,上门,3
neg,1293,v,安装,4
neg,1293,v,卖,5
neg,1293,n,配件,6
neg,1293,v,安装,7
neg,1293,v,购买,8
neg,1293,n,挂件,9
neg,1293,n,厂家,10
neg,1293,v,配备,11
neg,1293,n,螺栓,12
neg,1293,n,墙体,13
neg,1293,v,混,14
neg,1293,n,泥土,15
neg,1293,n,螺丝,16
neg,1293,v,安装,17
neg,1293,d,太,18
neg,1293,a,费劲,19
neg,1293,v,带来,20
neg,1293,n,水管,21
neg,1293,n,厂家,22
neg,1293,n,厂家,23
neg,1293,v,做法,24
neg,1294,n,服务态度,0
neg,1294,d,不好,1
neg,1294,n,物流,2
neg,1294,v,找,3
neg,1294,v,不到,4
neg,1294,n,地方,5
neg,1294,v,下楼,6
neg,1294,v,安装,7
neg,1294,n,收费,8
neg,1294,n,收费,9
neg,1294,v,告诉,10
neg,1294,n,收费,11
neg,1294,t,先前,12
neg,1294,v,告诉,13
neg,1294,n,收费,14
neg,1294,v,送货,15
neg,1294,n,物品,16
neg,1294,s,地上,17
neg,1294,v,扔,18
neg,1294,n,太度,19
neg,1294,d,太,20
neg,1294,a,差,21
neg,1295,v,位置,0
neg,1295,l,打电话,1
neg,1295,v,安装,2
neg,1295,nr,师傅,3
neg,1295,n,管件,4
neg,1295,v,安装,5
neg,1295,n,管件,6
neg,1295,n,管件,7
neg,1295,v,不用,8
neg,1295,v,安装,9
neg,1295,v,投诉,10
neg,1295,n,售后,11
neg,1295,l,打电话,12
neg,1295,n,管件,13
neg,1295,v,安装,14
neg,1295,v,拉倒,15
neg,1295,ns,拜拜,16
neg,1295,t,下次,17
neg,1295,v,没用,18
neg,1295,r,啥样,19
neg,1295,n,售后,20
neg,1295,d,真,21
neg,1295,n,坑人,22
neg,1295,n,星,23
neg,1295,v,用住,24
neg,1295,v,完蛋,25
neg,1295,n,玩意,26
neg,1297,n,物流,0
neg,1297,a,太慢,1
neg,1297,v,安装,2
neg,1297,n,乱收费,3
neg,1297,v,说好,4
neg,1297,f,以内,5
neg,1297,d,随便,6
neg,1297,v,安,7
neg,1297,n,支架,8
neg,1297,v,加,9
neg,1297,n,材料费,10
neg,1297,v,乱收,11
neg,1299,ns,美地,0
neg,1299,n,公司,1
neg,1299,n,品牌,2
neg,1299,vn,服务,3
neg,1299,v,收到,4
neg,1299,n,货,5
neg,1299,n,安装工,6
neg,1299,v,安,7
neg,1299,v,不行,8
neg,1299,v,不行,9
neg,1299,m,俩天,10
neg,1299,n,客服,11
neg,1299,v,安,12
neg,1299,v,没问,13
neg,1299,v,安,14
neg,1299,n,配件,15
neg,1299,n,安装工,16
neg,1299,t,本来,17
neg,1299,vn,免费,18
neg,1299,v,安装,19
neg,1299,v,花,20
neg,1299,m,一百,21
neg,1299,m,几十块,22
neg,1299,n,费用,23
neg,1299,v,卖,24
neg,1299,nz,十块钱,25
neg,1299,m,一个角,26
neg,1299,n,阀,27
neg,1299,v,卖,28
neg,1299,n,坑人,29
neg,1299,n,客服,30
neg,1299,n,服务态度,31
neg,1299,d,更是,32
neg,1299,a,恶劣,33
neg,1299,i,爱答不理,34
neg,1299,v,提前,35
neg,1299,n,问,36
neg,1299,v,挨,37
neg,1299,n,坑,38
neg,1299,v,找,39
neg,1299,n,服务态度,40
neg,1299,n,品牌,41
neg,1299,v,购买,42
neg,1301,m,....,0
neg,1301,v,安装,1
neg,1301,n,人员,2
neg,1301,n,箱子,3
neg,1301,v,没拆,4
neg,1301,n,开口,5
neg,1301,n,块钱,6
neg,1301,n,材料,7
neg,1301,n,钱,8
neg,1301,d,早就,9
neg,1301,ns,东西,10
neg,1301,a,全,11
neg,1301,n,消费者,12
neg,1301,l,说实话,13
neg,1301,n,过分,14
neg,1301,m,.....,15
neg,1308,v,送货,0
neg,1308,n,速度,1
neg,1308,a,太慢,2
neg,1309,v,欺骗,0
neg,1309,n,消费者,1
neg,1309,v,说好,2
neg,1309,v,送,3
neg,1309,ns,东西,4
neg,1309,n,客服,5
neg,1309,d,一再,6
neg,1309,v,推脱,7
neg,1311,a,不错,0
neg,1311,n,价格,1
neg,1311,n,太坑,2
neg,1311,m,两百多,3
neg,1311,n,安装费,4
neg,1311,n,商品价格,5
neg,1311,n,坑,6
neg,1315,d,不好,0
neg,1315,n,安装费,1
neg,1315,a,贵,2
neg,1324,n,漏水,0
neg,1324,n,质量,1
neg,1324,a,差,2
neg,1324,n,眼瞎,3
neg,1324,vn,销售,4
neg,1324,n,残次品,5
neg,1324,v,退货,6
neg,1326,a,差,0
neg,1326,n,评,1
neg,1326,v,花,2
neg,1326,v,洒,3
neg,1326,v,打开,4
neg,1326,v,包装,5
neg,1326,n,遥控器,6
neg,1326,v,送,7
neg,1326,v,写,8
neg,1326,v,欺骗,9
neg,1326,n,售后,10
neg,1326,n,电话,11
neg,1326,n,客服,12
neg,1326,n,人员,13
neg,1326,n,商品,14
neg,1326,a,详情,15
neg,1326,f,里,16
neg,1326,v,写,17
neg,1326,v,无语,18
neg,1327,n,物流,0
neg,1327,a,太慢,1
neg,1327,v,提前,2
neg,1327,m,几天,3
neg,1327,v,预定,4
neg,1327,tg,晚,5
neg,1327,m,几天,6
neg,1327,l,送过来,7
neg,1327,f,期间,8
neg,1327,l,打电话,9
neg,1327,n,物流,10
neg,1327,n,电话,11
neg,1327,v,没人接,12
neg,1329,nz,漏电,0
neg,1329,n,客服,1
neg,1329,n,态度,2
neg,1329,a,耐心,3
neg,1329,n,客服,4
neg,1329,n,电话,5
neg,1329,a,不通,6
neg,1329,a,妥当,7
neg,1330,v,号买,0
neg,1330,n,遥控器,1
neg,1330,a,坏,2
neg,1330,n,售后,3
neg,1330,v,换,4
neg,1330,n,太气,5
neg,1330,a,新,6
neg,1330,a,坏,7
neg,1330,n,信,8
neg,1330,v,欺骗,9
neg,1330,n,客户,10
neg,1339,v,凑合,0
neg,1339,v,安装,1
neg,1339,n,管太,2
neg,1339,n,廉价,3
neg,1341,a,差,0
neg,1341,n,评,1
neg,1341,ns,上门,2
neg,1341,v,安装,3
neg,1341,v,不用,4
neg,1341,n,管材,5
neg,1341,n,收费,6
neg,1341,v,安装,7
neg,1341,n,空,8
neg,1341,v,挂上去,9
neg,1341,a,恶劣,10
neg,1342,v,洗澡,0
neg,1342,n,过程,1
neg,1342,f,中,2
neg,1342,n,热水,3
neg,1342,v,实在,4
neg,1342,d,不好,5
neg,1349,n,烧水,0
neg,1349,a,太慢,1
neg,1349,zg,度,2
neg,1349,zg,够,3
neg,1349,v,洗,4
neg,1349,m,第二个,5
neg,1349,v,洗,6
neg,1349,m,一半,7
neg,1349,n,热水,8
neg,1350,v,安装,0
neg,1350,i,一塌糊涂,1
neg,1350,r,我家,2
neg,1350,n,丈人,3
neg,1350,n,丈母,4
neg,1350,r,在家,5
neg,1350,t,年纪,6
neg,1350,v,搞,7
neg,1350,d,太,8
neg,1350,v,安装,9
neg,1350,n,人员,10
neg,1350,n,瓷砖,11
neg,1350,v,打碎,12
neg,1350,v,安装,13
neg,1350,a,低,14
neg,1350,n,不平,15
neg,1350,v,导致,16
neg,1350,f,旁边,17
neg,1350,i,浴室柜,18
neg,1350,v,跟着,19
neg,1350,v,下降,20
neg,1350,a,很差,21
neg,1350,n,体验,22
neg,1356,d,不好,0
neg,1356,v,加热,1
neg,1356,d,特别,2
neg,1356,a,慢,3
neg,1356,vn,检查,4
neg,1356,v,加热管,5
neg,1356,v,找,6
neg,1356,n,客服,7
neg,1356,v,开,8
neg,1356,n,证明,9
neg,1356,v,退,10
neg,1356,vn,检查,11
neg,1356,nr,师傅,12
neg,1356,n,证明,13
neg,1356,v,开,14
neg,1356,v,只能,15
neg,1356,v,给换,16
neg,1356,v,加热管,17
neg,1356,m,两,18
neg,1356,m,三周,19
neg,1356,v,没人,20
neg,1358,n,物流,0
neg,1358,n,态度,1
neg,1358,d,不好,2
neg,1358,z,唠唠叨叨,3
neg,1359,a,差,0
neg,1359,n,评差,1
neg,1359,v,评,2
neg,1359,n,物流,3
neg,1359,d,特别,4
neg,1359,n,售后,5
neg,1359,v,安装,6
neg,1359,d,太,7
neg,1359,n,心,8
neg,1359,v,失败,9
neg,1359,v,购买,10
neg,1359,d,再也,11
neg,1359,v,安装,12
neg,1359,vn,免费,13
neg,1359,v,安装,14
neg,1359,n,附件,15
neg,1359,v,问,16
neg,1359,n,安装工,17
neg,1359,a,贵,18
neg,1359,n,公司,19
neg,1359,n,朋友,20
neg,1359,l,打电话,21
neg,1359,vn,咨询,22
neg,1359,n,价格,23
neg,1359,n,安装工,24
neg,1359,n,价格,25
neg,1359,a,差,26
neg,1359,m,两倍,27
neg,1359,n,块钱,28
neg,1359,v,卖到,29
neg,1359,v,后悔,30
neg,1359,a,差,31
neg,1359,n,评,32
neg,1359,a,差,33
neg,1359,n,评,34
neg,1360,d,同一天,0
neg,1360,n,格力空调,1
neg,1360,t,上午,2
neg,1360,v,安装,3
neg,1360,nr,师傅,4
neg,1360,l,打电话,5
neg,1360,v,安装,6
neg,1360,r,在家,7
neg,1360,n,父亲,8
neg,1360,r,在家,9
neg,1360,v,安装,10
neg,1360,v,安装,11
neg,1360,nr,师傅,12
neg,1360,n,配件,13
neg,1360,n,水管,14
neg,1360,v,接头,15
neg,1360,n,父亲,16
neg,1360,m,一种,17
neg,1360,v,买错,18
neg,1360,i,来来回回,19
neg,1360,j,一共,20
neg,1360,v,跑,21
neg,1360,v,躺,22
neg,1360,v,安装,23
neg,1360,n,工具,24
neg,1360,n,父亲,25
neg,1360,n,客户,26
neg,1360,v,安装,27
neg,1360,nr,师傅,28
neg,1360,n,配件,29
neg,1360,n,价格,30
neg,1360,n,收贵,31
neg,1360,n,客户,32
neg,1360,n,配件,33
neg,1360,v,包括,34
neg,1360,nrt,海尔,35
neg,1360,v,安装,36
neg,1360,nr,师傅,37
neg,1360,n,配件,38
neg,1360,n,客户,39
neg,1360,v,选择,40
neg,1360,v,安装,41
neg,1360,nr,师傅,42
neg,1360,v,介绍,43
neg,1360,v,安装,44
neg,1360,nr,师傅,45
neg,1360,n,配件,46
neg,1360,v,用到,47
neg,1360,n,客户,48
neg,1360,v,沟通,49
neg,1360,a,差,50
neg,1360,n,体验,51
neg,1360,m,几年,52
neg,1360,m,第一次,53
neg,1360,n,差评,54
neg,1360,t,下午,55
neg,1360,n,格力空调,56
neg,1360,nr,师傅,57
neg,1360,v,安装,58
neg,1360,vn,服务,59
neg,1360,d,满分,60
neg,1360,t,晚上,61
neg,1360,n,格力,62
neg,1360,l,打电话,63
neg,1360,v,询问,64
neg,1360,v,安装,65
neg,1360,nr,师傅,66
neg,1360,vn,服务,67
neg,1360,n,评分,68
neg,1360,v,评,69
neg,1360,d,满分,70
neg,1360,v,安装,71
neg,1360,n,电话,72
neg,1360,v,回访,73
neg,1360,n,父亲,74
neg,1360,n,生气,75
neg,1360,l,打电话,76
neg,1360,v,回访,77
neg,1360,a,详情,78
neg,1360,n,配件,79
neg,1360,v,安装,80
neg,1360,nr,师傅,81
neg,1360,n,客户,82
neg,1360,v,来回,83
neg,1360,v,跑,84
neg,1360,s,街上,85
neg,1360,v,回去,86
neg,1360,a,累,87
neg,1360,n,客户,88
neg,1360,a,合适,89
neg,1360,n,下单,90
neg,1360,n,电话,91
neg,1360,v,配送,92
neg,1360,a,差,93
neg,1360,a,差,94
neg,1360,n,售后,95
neg,1360,v,负责,96
neg,1364,n,物流,0
neg,1364,m,第三方,1
neg,1364,n,物流,2
neg,1364,a,恶劣,3
neg,1364,n,过分,4
neg,1364,d,单独,5
neg,1364,n,评价,6
neg,1364,n,物流,7
neg,1364,v,打分,8
neg,1364,v,写,9
neg,1364,n,计划,10
neg,1364,r,某天,11
neg,1364,v,提前,12
neg,1364,v,送到,13
neg,1364,ad,确实,14
neg,1364,n,问,15
neg,1364,c,可不可以,16
neg,1364,t,日期,17
neg,1364,m,第二天,18
neg,1364,v,送,19
neg,1364,v,想想,20
neg,1364,v,找,21
neg,1364,v,帮,22
neg,1364,n,收货,23
neg,1364,m,半天,24
neg,1364,v,不见,25
neg,1364,l,打电话,26
neg,1364,v,吼,27
neg,1364,n,收货,28
neg,1364,d,特么,29
neg,1364,v,服,30
neg,1365,n,安装工,0
neg,1365,n,太坑,1
neg,1367,v,安装,0
neg,1367,nr,师傅,1
neg,1367,d,太,2
neg,1367,v,损,3
neg,1367,v,收,4
neg,1367,n,孕妇,5
neg,1367,r,在家,6
neg,1367,v,附,7
neg,1367,n,单据,8
neg,1367,v,记住,9
neg,1367,rz,这位,10
neg,1367,v,安装,11
neg,1367,nr,师傅,12
neg,1367,n,电器,13
neg,1367,d,太,14
neg,1367,n,坑人,15
neg,1369,v,送货,0
neg,1369,n,态度,1
neg,1369,a,差,2
neg,1369,t,晚上,3
neg,1369,m,十点,4
neg,1369,l,打电话,5
neg,1369,v,快递,6
neg,1369,m,第二天,7
neg,1369,t,下午,8
neg,1369,l,打电话,9
neg,1369,n,时间,10
neg,1369,m,第三天,11
neg,1369,v,送,12
neg,1369,n,太烂,13
neg,1369,n,物流,14
neg,1378,d,真的,0
neg,1378,v,无语,1
neg,1378,n,客服,2
neg,1378,c,只管,3
neg,1378,v,卖,4
neg,1378,n,售后,5
neg,1378,vn,工作,6
neg,1378,n,官方,7
neg,1378,n,电话,8
neg,1378,n,态度,9
neg,1378,l,买回来,10
neg,1378,r,那种,11
neg,1378,n,黄色,12
neg,1378,n,水,13
neg,1378,v,像是,14
neg,1378,n,铁锈,15
neg,1378,n,水,16
neg,1378,n,商家,17
neg,1378,a,谨慎,18
neg,1379,r,我家,0
neg,1379,n,带阁楼,1
neg,1379,v,放,2
neg,1379,s,楼上,3
neg,1379,v,想,4
neg,1379,s,楼上,5
neg,1379,v,安装,6
neg,1379,v,喷头,7
neg,1379,v,告诉,8
neg,1379,v,问,9
neg,1379,v,放,10
neg,1379,n,楼上楼下,11
neg,1379,v,洗,12
neg,1379,v,告诉,13
neg,1379,r,你家,14
neg,1379,v,接,15
neg,1379,v,问,16
neg,1379,q,点,17
neg,1379,a,傲,18
neg,1379,v,安装,19
neg,1379,n,人员,20
neg,1379,n,机器,21
neg,1379,r,啥样,22
neg,1379,v,不想,23
neg,1379,v,安装,24
neg,1379,n,服务态度,25
neg,1379,n,真差,26
neg,1379,l,到极点,27
neg,1379,f,外面,28
neg,1379,ns,大嘴巴,29
neg,1379,v,伺候,30
neg,1379,i,情有独钟,31
neg,1379,n,客服,32
neg,1379,v,扣,33
neg,1379,v,分,34
neg,1382,n,差评,0
neg,1382,n,售后,1
neg,1382,vn,免费,2
neg,1382,v,安装,3
neg,1382,n,材料,4
neg,1382,v,算,5
neg,1382,n,自带,6
neg,1382,m,两根,7
neg,1382,n,金属,8
neg,1382,a,胀,9
neg,1382,v,安装,10
neg,1382,nr,师傅,11
neg,1382,v,安装,12
neg,1382,n,架子,13
neg,1382,m,两根,14
neg,1382,n,水管,15
neg,1382,m,几根,16
neg,1382,n,螺丝,17
neg,1382,v,收,18
neg,1382,v,安装,19
neg,1382,vn,免费,20
neg,1382,n,材料,21
neg,1382,n,贵,22
neg,1384,n,产品,0
neg,1384,v,安装,1
neg,1384,n,人员,2
neg,1384,n,专业,3
neg,1384,b,装个,4
neg,1384,n,水管,5
neg,1384,n,生料,6
neg,1384,yg,緾,7
neg,1384,d,不好,8
neg,1384,i,来来回回,9
neg,1384,v,搞,10
neg,1384,m,几次,11
neg,1384,n,漏水,12
neg,1384,r,我家,13
neg,1384,n,水管,14
neg,1384,l,没装好,15
neg,1384,v,放弃,16
neg,1384,vn,调节,17
neg,1384,v,安装,18
neg,1384,n,乱收费,19
neg,1384,b,装个,20
neg,1384,v,花,21
neg,1384,n,配件,22
neg,1384,v,装,23
neg,1384,v,装,24
neg,1384,v,保修,25
neg,1384,vn,服务,26
neg,1384,n,售后,27
neg,1384,v,做,28
neg,1384,l,发言人,29
neg,1384,v,请,30
neg,1384,n,电工,31
neg,1384,m,几分钟,32
neg,1384,n,解决问题,33
neg,1384,v,安装,34
neg,1384,nr,师傅,35
neg,1384,n,技术,36
neg,1384,d,太,37
neg,1384,n,专业,38
neg,1384,n,收费,39
neg,1384,n,专业,40
neg,1384,l,抽油烟机,41
neg,1384,nr,师傅,42
neg,1384,v,安装,43
neg,1384,v,加装,44
neg,1384,v,防,45
neg,1384,n,油烟,46
neg,1384,v,倒流,47
neg,1384,n,阀,48
neg,1384,n,专业,49
neg,1384,n,收费,50
neg,1384,m,几元,51
neg,1384,n,钱,52
neg,1384,n,材料费,53
neg,1384,n,钱,54
neg,1384,v,收,55
neg,1384,z,活干好,56
neg,1384,n,晚餐,57
neg,1384,n,时间,58
neg,1384,s,楼上,59
neg,1384,v,做,60
neg,1384,n,菜,61
neg,1384,s,家里,62
neg,1384,v,闻,63
neg,1384,l,一清二楚,64
neg,1384,m,第二天,65
neg,1384,l,打电话,66
neg,1384,v,找,67
neg,1384,v,维修,68
neg,1384,n,人员,69
neg,1384,v,维修,70
neg,1384,nr,师傅,71
neg,1384,n,专业,72
neg,1384,v,帮忙,73
neg,1384,v,了下,74
neg,1384,n,原因,75
neg,1384,v,安装,76
neg,1384,nr,师傅,77
neg,1384,v,安装,78
neg,1384,n,时,79
neg,1384,n,泡沫,80
neg,1384,n,胶,81
neg,1384,l,使用不当,82
neg,1384,v,安装,83
neg,1384,n,水平,84
neg,1384,v,只能,85
neg,1384,v,降低,86
neg,1384,n,客户,87
neg,1384,n,体验,88
neg,1384,v,感,89
neg,1384,v,吐,90
neg,1384,ng,槽,91
neg,1384,j,美,92
neg,1384,v,答应,93
neg,1384,v,赠送,94
neg,1384,n,厨具,95
neg,1384,nz,五件套,96
neg,1384,n,发货,97
neg,1384,v,说法,98
neg,1384,n,时间,99
neg,1384,v,回复,100
neg,1384,d,太,101
neg,1384,v,可恶,102
neg,1384,a,最差,103
neg,1384,n,网购,104
neg,1386,v,加热,0
neg,1386,a,慢,1
neg,1386,vn,预设,2
neg,1386,zg,度,3
neg,1386,m,一个半,4
neg,1386,n,小时,5
neg,1386,zg,度,6
neg,1386,v,服,7
neg,1386,n,厂家,8
neg,1386,d,相互,9
neg,1386,n,踢皮球,10
neg,1386,n,方式,11
neg,1386,v,提交,12
neg,1386,v,申请,13
neg,1386,n,厂家,14
neg,1386,l,打电话,15
neg,1386,v,加热,16
neg,1386,a,慢,17
neg,1386,n,质量,18
neg,1386,v,想换,19
neg,1386,v,找,20
neg,1386,v,想,21
neg,1386,n,品牌,22
neg,1386,n,恶心,23
neg,1386,v,带坏,24
neg,1386,nr,望强哥,25
neg,1386,i,好自为之,26
neg,1387,v,安装,0
neg,1387,nr,师傅,1
neg,1387,i,漫天开价,2
neg,1387,v,装,3
neg,1387,n,材料,4
neg,1387,n,人工,5
neg,1387,v,花,6
neg,1387,n,图,7
neg,1387,n,客服,8
neg,1387,v,发来,9
neg,1387,n,材料,10
neg,1387,n,价,11
neg,1387,n,图,12
neg,1387,nr,师傅,13
neg,1387,n,价图,14
neg,1387,n,原本,15
neg,1387,v,装完,16
neg,1387,v,出示,17
neg,1387,n,图,18
neg,1387,v,超,19
neg,1387,v,收,20
neg,1387,v,乱收,21
neg,1387,v,投诉,22
neg,1387,nr,师傅,23
neg,1387,t,瞬间,24
neg,1387,v,收不收,25
neg,1387,n,人工费,26
neg,1387,v,想,27
neg,1387,v,问,28
neg,1387,r,有人,29
neg,1387,v,安装,30
neg,1387,v,收,31
neg,1387,n,人工费,32
neg,1387,n,角阀,33
neg,1387,n,市场,34
neg,1387,a,贵,35
neg,1387,n,材料,36
neg,1387,v,签,37
neg,1387,v,免责,38
neg,1387,n,声明,39
neg,1387,n,材料,40
neg,1387,v,不见,41
neg,1387,v,签,42
neg,1387,v,有责,43
neg,1387,n,声明,44
neg,1387,d,真一,45
neg,1387,n,走量,46
neg,1387,l,售后服务,47
neg,1387,n,售后,48
neg,1387,vn,管理,49
neg,1387,v,下台,50
neg,1387,a,差,51
neg,1387,n,评,52
neg,1390,v,无语,0
neg,1390,l,买回来,1
neg,1390,v,没人,2
neg,1390,v,安装,3
neg,1390,n,客服,4
neg,1390,n,电话,5
neg,1390,v,预约,6
neg,1390,v,安装,7
neg,1390,a,不通,8
neg,1390,n,售后,9
neg,1390,v,找,10
neg,1390,v,安装,11
neg,1390,nz,天安,12
neg,1390,t,后天,13
neg,1390,v,安装,14
neg,1390,m,三四天,15
neg,1390,l,没人管,16
neg,1390,n,售后,17
neg,1390,n,店里,18
neg,1390,v,跑,19
neg,1390,m,好几趟,20
neg,1390,v,推脱,21
neg,1390,n,实体店,22
neg,1390,l,最起码,23
neg,1390,r,有人,24
neg,1392,a,差,0
neg,1392,n,评,1
neg,1392,n,收费,2
neg,1392,nrt,海尔,3
neg,1392,a,高,4
neg,1392,n,质量,5
neg,1392,nrt,海尔,6
neg,1396,ns,上门,0
neg,1396,v,安装,1
neg,1396,v,报装,2
neg,1396,v,预约,3
neg,1396,n,时间,4
neg,1396,l,点到点,5
neg,1396,m,点,6
neg,1396,v,没到,7
neg,1396,zg,催,8
neg,1396,n,服务部,9
neg,1396,n,人员,10
neg,1396,m,两次,11
neg,1396,nr,师傅,12
neg,1396,v,弄完,13
neg,1396,m,一家,14
neg,1396,ns,上门,15
neg,1396,t,后天,16
neg,1396,a,黑,17
neg,1396,t,当天,18
neg,1396,v,装,19
neg,1396,m,第二天,20
neg,1396,n,卫生间,21
